
"Russell Wilson","Derrick Henry","Austin Ekeler","Tyler Lockett","Curtis Samuel","Breshad Perriman","Logan Thomas","DeAndre Washington","Cardinals ","101.71303891411254"
"Tom Brady","Aaron Jones","Chris Carson","Adam Thielen","Tim Patrick","Antonio Brown","Mike Gesicki","J.D. McKissic","Cowboys ","273.67860043087563"
"Ryan Tannehill","Chris Carson","Ezekiel Elliott","Corey Davis","DJ Chark Jr.","Curtis Samuel","T.J. Hockenson","Todd Gurley II","Saints ","211.18730596065592"
"Russell Wilson","David Montgomery","DeAndre Washington","Tim Patrick","Tyler Lockett","Michael Pittman Jr.","Travis Kelce","Breshad Perriman","Saints ","181.53523970666183"
"Justin Herbert","Chris Carson","DeAndre Washington","Calvin Ridley","Keenan Allen","Chris Godwin","Logan Thomas","Tee Higgins","Texans ","157.4181835171363"
"Aaron Rodgers","David Montgomery","J.D. McKissic","Davante Adams","T.Y. Hilton","Tyler Boyd","T.J. Hockenson","Michael Gallup","Seahawks ","91.25431737732319"
"Tom Brady","Austin Ekeler","DeAndre Washington","Justin Jefferson","Robby Anderson","Corey Davis","Rob Gronkowski","Keke Coutee","Seahawks ","23.46227819437925"
"Ryan Tannehill","David Montgomery","Wayne Gallman Jr.","Justin Jefferson","Corey Davis","DJ Chark Jr.","T.J. Hockenson","Curtis Samuel","Cowboys ","253.40149831047077"
"Justin Herbert","Aaron Jones","James Robinson","Keenan Allen","Robby Anderson","Breshad Perriman","Logan Thomas","Russell Gage","Cowboys ","182.76032242845318"
"Tom Brady","James Robinson","J.D. McKissic","Adam Thielen","Curtis Samuel","Tyler Boyd","Evan Engram","Antonio Brown","Saints ","176.10469867509187"
"Russell Wilson","Wayne Gallman Jr.","DeAndre Washington","Chris Godwin","Tyler Lockett","Breshad Perriman","Travis Kelce","Michael Gallup","Saints ","108.0314216794022"
"Aaron Rodgers","Todd Gurley II","J.D. McKissic","Davante Adams","A.J. Brown","Michael Pittman Jr.","T.J. Hockenson","DeAndre Washington","Eagles ","77.69316701074978"
"Patrick Mahomes","Austin Ekeler","J.D. McKissic","Tyreek Hill","Corey Davis","Michael Gallup","Mike Gesicki","Russell Gage","Seahawks ","29.639522812099447"
"Ryan Tannehill","David Montgomery","J.D. McKissic","DK Metcalf","Corey Davis","DJ Chark Jr.","Rob Gronkowski","Breshad Perriman","Saints ","249.28177171990666"
"Justin Herbert","Aaron Jones","David Montgomery","Keenan Allen","Curtis Samuel","Brandon Aiyuk","Logan Thomas","Russell Gage","Seahawks ","173.65300750266573"
"Aaron Rodgers","Todd Gurley II","J.D. McKissic","Davante Adams","Chris Godwin","Tim Patrick","T.J. Hockenson","Tyler Boyd","Seahawks ","140.86390267772578"
"Tom Brady","Austin Ekeler","DeAndre Washington","Justin Jefferson","Chris Godwin","Michael Pittman Jr.","Evan Engram","Curtis Samuel","Saints ","117.47786868770625"
"Russell Wilson","Wayne Gallman Jr.","Todd Gurley II","Tyler Lockett","Curtis Samuel","Antonio Brown","Travis Kelce","Breshad Perriman","Cowboys ","93.9225836596314"
"Tom Brady","Chris Carson","David Montgomery","Adam Thielen","Robby Anderson","Antonio Brown","T.J. Hockenson","Michael Gallup","Eagles ","22.970432321374133"
"Russell Wilson","Todd Gurley II","J.D. McKissic","DK Metcalf","A.J. Brown","Curtis Samuel","T.J. Hockenson","Breshad Perriman","Giants ","256.40098620702275"
"Justin Herbert","Derrick Henry","Mike Davis","Keenan Allen","Michael Gallup","Russell Gage","T.J. Hockenson","DeAndre Washington","Seahawks ","243.06986270136008"
"Ryan Tannehill","Aaron Jones","Josh Jacobs","Corey Davis","Chris Godwin","DJ Chark Jr.","Mike Gesicki","Curtis Samuel","Cowboys ","169.8134593165046"
"Tom Brady","David Montgomery","J.D. McKissic","Adam Thielen","Corey Davis","Antonio Brown","Travis Kelce","Michael Gallup","Eagles ","108.04420332107279"
"Ryan Tannehill","Chris Carson","Todd Gurley II","A.J. Brown","DJ Chark Jr.","Tim Patrick","Travis Kelce","J.D. McKissic","Cowboys ","243.13221234529453"
"Tom Brady","Chris Carson","DeAndre Washington","Adam Thielen","Robby Anderson","Chris Godwin","T.J. Hockenson","Michael Pittman Jr.","Texans ","192.53457848213125"
"Patrick Mahomes","Kenyan Drake","J.D. McKissic","Tyreek Hill","Robby Anderson","Antonio Brown","Mike Gesicki","Michael Gallup","Seahawks ","151.4674160964036"
"Russell Wilson","David Montgomery","DeAndre Washington","Tyreek Hill","DK Metcalf","T.Y. Hilton","Logan Thomas","Breshad Perriman","Cowboys ","123.30638692357304"
"Justin Herbert","Chris Carson","David Montgomery","Keenan Allen","Curtis Samuel","Michael Gallup","Rob Gronkowski","Russell Gage","Saints ","83.13762150046676"
"Aaron Rodgers","Jonathan Taylor","J.D. McKissic","Davante Adams","Corey Davis","Curtis Samuel","T.J. Hockenson","Breshad Perriman","Giants ","-11.911980463968709"
"Tom Brady","James Robinson","Jonathan Taylor","Adam Thielen","Corey Davis","Curtis Samuel","Logan Thomas","Antonio Brown","Seahawks ","254.3896090820192"
"Russell Wilson","Wayne Gallman Jr.","DeAndre Washington","DK Metcalf","Corey Davis","Breshad Perriman","Travis Kelce","Russell Gage","Cowboys ","219.5556165413342"
"Aaron Rodgers","Todd Gurley II","DeAndre Washington","Davante Adams","A.J. Brown","Tim Patrick","T.J. Hockenson","Tyler Boyd","Seahawks ","203.3495629771669"
"Ryan Tannehill","David Montgomery","Jonathan Taylor","A.J. Brown","Robby Anderson","DJ Chark Jr.","Rob Gronkowski","J.D. McKissic","Cowboys ","155.6587405478665"
"Patrick Mahomes","Todd Gurley II","J.D. McKissic","Tyreek Hill","Chris Godwin","Curtis Samuel","Mike Gesicki","Breshad Perriman","Saints ","123.80483490764287"
"Justin Herbert","Chris Carson","David Montgomery","Keenan Allen","Curtis Samuel","T.Y. Hilton","T.J. Hockenson","Russell Gage","Eagles ","99.378321341921"
